"TENURE","HHSIZE","HH62PLUS","HHUNDER18","HHUNDER6","HHFIRSTMOVEIN","HHDEAR","HHDEYE","HHDREM","HHDPHY","HHDDRS","HHDOUT","HHDONEPLUS","NOHEAT","NOHOTWATER","ADDHEAT","LEAKS","MOLD","MUSTY","RODENTS_UNIT","RODENTS_BUILD","TOILET_BROK","ROACHES_NUM","WALLHOLES","FLOORHOLES","PEELPAINT","MDEFCOUNT","ANIMS","PA_FOOD","PA_CASH","PA_OTHER","PA_ANY","FOODINSECURE","UTIL_ELECTRIC","UTIL_GAS","UTIL_HEAT","UTIL_WATER","UTIL_INCLUDED","UTIL_NONE","UTILCOSTS_SUMMER","UTILCOSTS_WINTER","MUTIL","INTERUPT_UTIL","INTERUPT_PHONE","INTERUPT_CELL","INTERUPT_NONE","EMERG400_RATE","HHINC_REC1","HUDILFY20","HUDILFY21","HHPOVERTY","LEASENOW","RENTASSIST","RENTASSIST_VOUCHER","RENTOUTSIDE","RENTFEES","RENT_AMOUNT","GRENT","RENTPAID","RENTPAID_AMOUNT","MISSRENT","ALTRENT_CREDIT","ALTRENT_SAVINGS","ALTRENT_LOAN","ALTRENT_ASSET","ALTRENT_ONEPLUS","RENTBURDEN_CAT","CROWD_BDRM","CROWD_RM","HHCOVIDDIAG"
2,1,1,2,2,1980,2,2,2,2,2,2,2,2,2,1,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,80,80,80,2,2,2,1,10,68000,85,81,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,3,1,1,2,1998,2,2,1,2,2,2,1,1,3,1,2,1,4,2,2,2,1,2,1,2,3,1,2,2,2,2,1,1,1,2,2,2,2,170,100,118,2,2,2,1,1,142179,139,132,250,2,1,2,2,2,624,742,1,624,1,2,2,2,2,2,3,1,3,2
1,1,1,2,2,1964,1,2,1,1,1,1,1,1,2,2,2,2,5,1,2,2,3,1,2,1,4,2,2,2,2,2,1,1,2,2,2,2,2,120,100,105,2,2,2,1,10,25876,33,31,208,1,1,2,2,2,1200,1305,1,1200,2,2,2,2,2,2,1,3,3,2
2,5,2,1,1,2020,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,5,72800,59,56,230,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,2,3,2
2,2,1,2,2,1970,2,2,2,2,2,2,2,1,2,1,1,2,5,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,150,180,173,2,2,2,1,10,130400,143,137,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,2,1,2,2,2012,2,2,1,1,1,1,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,800,60,245,2,2,2,1,1,0,63,60,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,1,2,2,2,2017,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,3,1,2,2,2,2,2,105,65,75,2,2,2,1,5,17500,22,21,130,1,2,2,2,1,2360,2435,1,2360,1,2,2,2,1,1,1,3,3,1
1,2,2,2,2,1994,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,350,89,154,2,2,2,1,3,90000,99,94,250,1,2,2,2,2,1800,1954,1,1800,1,2,2,2,2,2,3,3,3,2
1,5,2,2,2,2009,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,150,100,120,2,2,2,1,1,135384,110,105,250,1,2,2,2,2,691,691,2,0,1,2,1,2,2,1,4,3,3,2
2,6,1,1,2,2011,1,2,2,2,2,2,1,2,2,1,2,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,3,130000,99,94,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,2,2
1,1,2,2,2,2021,2,2,1,2,2,2,1,2,2,2,2,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,150,100,120,2,2,2,1,5,51500,65,62,250,1,2,2,2,2,1700,1400,2,0,2,2,2,2,2,2,2,3,3,2
1,3,1,2,2,2008,2,2,2,2,2,2,2,2,1,2,2,2,5,1,2,2,2,1,1,1,3,1,2,2,2,2,3,1,2,2,2,2,2,150,100,113,2,2,2,1,4,55000,54,51,250,1,2,2,2,2,1000,1113,1,1000,1,2,2,2,2,2,3,3,3,2
1,4,2,2,2,1998,2,2,2,2,2,2,2,1,3,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,120,40,60,2,2,2,1,9,261857,230,219,250,1,2,2,2,2,2800,2860,1,2800,2,2,2,2,2,2,3,3,3,1
1,1,1,2,2,1970,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,110,70,80,2,2,2,1,10,58000,73,69,250,1,2,2,2,2,1400,1480,1,1400,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,1971,2,2,2,1,2,1,1,2,2,2,2,2,5,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,135,100,109,2,2,2,1,10,1700,2,2,14,1,1,2,2,2,1609,1718,1,1609,1,2,1,2,2,1,1,3,3,2
2,3,2,1,2,2016,1,2,2,2,2,2,1,2,2,2,1,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,150,100,120,2,2,2,1,10,192000,188,179,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,2,1,2,2,1997,2,2,1,2,1,2,1,2,2,2,2,2,5,2,1,2,1,1,2,1,3,2,2,2,2,2,1,2,2,2,2,2,1,150,100,120,2,2,2,1,10,53216,58,56,250,1,2,2,2,2,1299,1299,1,1299,2,2,2,2,2,2,4,3,3,2
1,1,2,2,2,2016,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,121050,152,145,250,1,2,2,2,2,3525,3525,1,3525,2,2,2,2,2,2,2,3,3,2
1,1,2,2,2,1981,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,25070,31,30,186,1,2,2,2,2,2000,2000,1,2000,2,2,1,2,2,1,1,3,3,2
1,1,1,2,2,1978,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,1,2,1,1,1,6,1,1,2,2,1,1,1,1,2,2,2,2,80,80,80,2,2,2,1,5,15388,19,18,124,1,2,2,2,2,683,763,1,683,2,2,2,2,2,2,1,3,3,2
2,5,1,1,2,2000,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,150,200,197,2,2,2,1,10,163224,133,127,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,4,1,2,2,1999,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,140,70,154,2,2,2,1,10,96720,85,81,250,2,2,2,2,2,1152,1306,1,1152,2,2,2,2,2,2,3,1,1,1
2,1,1,2,2,1999,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,235,235,393,2,2,2,1,8,0,63,60,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,4,2,1,2,2015,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,1,2,2,1,1,1,2,2,2,2,2,70,70,70,2,2,2,1,1,21800,19,18,83,1,2,2,2,2,1100,1170,1,1100,2,2,2,1,2,1,1,3,2,2
1,1,2,2,2,2008,2,2,2,2,2,2,2,2,3,2,2,2,5,2,2,2,1,2,2,1,0,2,2,2,2,2,1,1,2,2,2,2,2,70,50,55,2,2,2,1,10,44000,55,53,250,1,2,2,2,2,3600,3655,1,3600,2,2,2,2,2,2,1,3,3,2
2,1,1,2,2,1984,2,2,2,2,2,2,2,2,3,2,1,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,250000,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,2,1,2,2,1978,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,84000,92,88,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,11,1,2,2,2013,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,2,2,2,350,350,425,2,2,2,1,1,422000,238,227,250,1,2,2,2,2,1900,2325,1,1900,2,2,2,2,2,2,3,1,1,2
1,1,2,2,2,2021,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,150,100,120,2,2,2,1,2,564583,250,250,250,1,2,2,2,2,2100,1400,1,2100,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2016,2,2,2,1,2,2,1,2,3,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,19000,24,23,153,2,2,2,2,2,350,350,1,350,2,2,2,2,2,2,3,3,3,2
2,7,1,2,2,1975,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,385500,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,150,100,120,2,2,2,1,1,70000,88,84,250,1,2,2,2,2,1890,1400,1,1890,2,1,2,2,2,1,2,3,3,1
2,1,2,2,2,2017,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,145,145,465,2,2,2,1,8,67000,84,80,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,1980,1,2,2,1,1,1,1,1,1,1,2,2,5,1,2,2,1,2,2,1,3,2,1,2,2,1,2,1,1,2,2,2,2,55,40,44,2,2,2,1,1,13400,17,16,108,1,1,2,2,2,427,471,1,427,2,2,2,2,2,2,2,3,3,2
1,2,2,2,2,1999,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,2,2,2,2,100,100,100,2,2,2,1,7,95600,105,100,250,1,2,2,2,2,1850,1950,1,1850,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2010,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,1,1,2,1,3,2,1,2,2,1,1,1,2,2,2,2,2,40,35,36,2,2,2,1,10,8316,10,10,67,1,2,2,2,2,202,238,1,202,2,2,2,2,2,2,4,3,3,2
1,1,1,2,2,1979,2,1,2,2,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,1,2,2,1,1,1,1,2,2,2,2,55,55,55,2,2,2,1,1,7560,9,9,61,1,1,2,2,2,1148,1203,1,1148,2,2,2,2,2,2,1,3,3,2
1,1,1,2,2,2009,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,50,50,50,2,2,2,1,1,0,63,60,250,1,2,2,2,2,700,750,1,700,2,2,1,2,2,1,1,3,3,2
1,4,2,1,1,2012,2,2,2,2,2,2,2,2,1,2,1,2,5,2,2,2,1,1,2,1,3,2,1,1,2,1,2,2,2,2,2,1,2,150,100,120,2,2,2,1,3,129000,113,108,250,1,2,2,2,2,1665,1665,1,1665,2,2,1,2,2,1,3,1,2,2
1,3,1,1,2,2010,2,2,2,2,2,2,2,2,1,1,1,2,4,2,2,1,2,1,2,2,4,2,2,2,2,2,1,1,1,2,2,2,2,680,720,710,2,2,2,1,10,75000,73,70,250,2,2,2,2,2,1190,1900,1,1190,1,2,2,2,2,2,3,1,3,2
1,1,2,2,2,2000,2,2,2,2,2,2,2,1,1,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,100,100,100,1,2,2,2,5,50000,63,60,250,1,2,2,2,2,1800,1900,1,1800,2,2,2,2,2,2,2,3,3,2
1,1,1,2,2,2014,2,2,2,1,2,1,1,2,2,2,2,2,5,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,150,100,120,2,2,2,1,4,24920,31,30,201,1,2,2,2,2,285,285,1,285,2,2,2,2,2,2,4,3,3,2
1,2,2,1,2,1995,1,2,2,1,2,2,1,2,2,2,2,2,5,2,1,2,3,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,120,80,90,2,2,2,1,2,52000,57,54,250,1,2,2,2,2,889,979,1,889,2,2,2,2,2,2,3,3,3,1
1,4,1,1,2,1982,2,2,2,1,1,2,1,1,1,1,1,1,4,2,1,2,3,1,2,1,6,1,2,2,2,2,2,1,2,2,2,2,2,325,167,207,1,1,2,2,1,89000,78,75,250,2,1,1,2,2,1653,1860,1,1653,1,2,2,2,2,2,4,3,3,1
1,2,2,2,2,2011,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,3,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,80,100,95,2,2,2,1,5,24000,26,25,138,1,2,2,2,2,1171,1266,1,1171,2,2,1,2,2,1,1,3,3,2
1,1,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,65,80,76,2,2,2,1,10,49156,62,59,250,1,2,2,2,2,1600,1676,1,1600,2,2,2,2,2,2,2,3,3,2
1,2,2,2,2,2017,2,2,2,2,2,2,2,2,1,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,1,1,1,1,1,1,2,2,2,150,100,238,2,2,2,1,10,170800,188,179,250,1,2,2,2,2,2400,2638,1,2400,2,2,1,2,2,1,3,3,3,2
1,3,1,2,2,2011,2,2,2,2,2,2,2,2,1,2,2,2,5,2,2,2,1,2,2,2,0,2,1,1,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,27760,27,26,137,1,1,1,2,1,3450,3450,1,3450,2,2,2,2,2,2,4,3,3,1
1,2,1,2,2,2007,1,2,2,2,2,2,1,1,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,9,51000,56,53,250,2,2,2,2,2,1300,1300,1,1300,1,2,2,2,2,2,2,3,3,2
1,2,1,2,2,1982,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,3,1,1,2,2,2,2,7,14,12,2,2,2,1,1,0,63,60,250,2,2,2,2,2,700,712,1,700,2,2,2,2,2,2,1,3,3,2
1,1,1,2,2,1980,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,1,2,2,150,100,5,2,2,2,1,6,17988,23,22,145,1,2,2,2,1,250,255,1,250,2,2,2,2,2,2,4,3,3,2
1,3,2,1,1,2019,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,125,100,106,2,2,2,1,6,60654,59,56,250,2,2,2,2,2,1436,1542,1,1436,1,2,2,2,2,2,3,1,3,2
1,3,2,1,2,2000,2,2,2,2,2,2,2,1,1,1,1,2,5,2,1,2,3,1,2,1,6,2,1,2,2,1,1,1,2,2,2,2,2,500,275,331,2,2,2,1,1,10413,10,10,50,1,1,1,2,2,750,1081,1,750,2,2,2,2,2,2,4,3,3,2
2,2,1,2,2,2008,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,500,250,671,2,2,2,1,10,74775,82,78,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2018,2,2,2,2,2,2,2,1,1,2,2,2,5,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,250,137,165,2,2,2,1,4,0,63,60,250,1,2,2,2,2,1025,1190,1,1025,2,2,2,2,2,2,1,3,3,2
1,1,2,2,2,2018,2,1,2,1,2,2,1,2,1,2,2,1,4,2,2,2,4,2,2,2,0,2,2,2,2,2,2,1,1,2,2,2,2,125,85,95,2,2,1,2,1,0,63,60,250,1,2,2,2,2,1691,1786,1,1691,1,2,2,2,2,2,1,3,3,2
1,3,2,1,2,2014,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,500,460,582,2,2,2,1,10,130000,127,121,250,1,2,2,2,2,2800,3382,1,2800,2,2,1,2,2,1,3,3,3,1
1,1,1,2,2,2019,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,21000,26,25,169,1,2,2,2,2,700,700,1,700,2,2,2,2,2,2,2,3,3,2
1,3,2,2,2,2002,2,2,2,2,2,2,2,1,1,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,7,50000,49,47,247,2,2,2,2,2,0,1400,1,0,2,2,2,2,2,2,3,3,3,1
2,3,2,1,2,2015,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,350,400,488,2,2,2,1,8,53800,53,50,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,2,1,2,2,1999,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,4000,4,4,26,1,2,2,2,2,965,965,1,965,2,2,2,2,2,2,1,3,1,2
2,4,2,2,2,1998,2,2,2,2,2,2,2,2,3,2,1,1,4,1,2,1,2,1,2,2,4,1,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,39740,35,33,149,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,1999,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,1,1,2,2,400,500,883,2,2,2,1,10,10000,13,12,81,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,4,1,1,1,2009,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,1,6,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,51000,45,43,188,2,2,2,2,1,350,350,1,1375,2,2,2,2,2,2,4,3,3,2
1,1,1,2,2,1999,1,1,2,2,2,1,1,1,2,1,2,2,4,2,1,2,2,2,2,1,3,2,1,2,2,1,1,2,2,2,2,2,1,150,100,120,2,2,2,1,3,9252,12,11,75,1,2,2,2,2,525,525,1,525,2,2,2,2,2,2,1,3,3,2
1,1,1,2,2,1964,1,1,1,1,1,1,1,2,2,1,2,2,5,1,2,1,1,1,1,2,4,2,2,2,2,2,1,1,1,2,2,2,2,200,100,125,2,2,2,1,8,23000,29,28,185,1,1,2,2,2,420,545,1,420,2,2,2,2,2,2,3,3,3,2
1,2,1,2,2,2013,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,1,2,1,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,200,135,151,2,2,2,1,8,67500,74,71,250,1,2,2,2,2,1578,1729,1,1578,2,2,1,2,2,1,3,3,3,1
2,1,2,2,2,1998,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,350,350,758,2,2,2,1,8,80000,101,96,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,1,2,2,2,2013,2,2,2,1,1,1,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,66000,83,79,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,2,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,2,2,2,173,173,303,2,2,2,1,9,108000,119,113,250,1,2,2,2,2,1925,2228,1,1925,2,2,2,2,2,2,3,3,3,1
2,2,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,1,1,2,2,250,250,450,2,2,2,1,8,144000,158,151,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,5,1,2,2,2007,2,2,2,2,2,1,1,2,2,1,1,1,5,2,2,2,4,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,65,65,65,2,2,2,1,7,40204,33,31,125,1,2,2,2,2,1500,1565,1,1500,2,2,2,1,2,1,2,2,2,2
2,4,2,1,1,2018,2,2,2,2,2,2,2,1,1,1,2,2,5,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,150,100,120,1,2,2,2,3,120000,106,101,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,1,2,2
1,5,2,1,1,2016,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,250,160,183,2,2,2,1,1,87000,71,67,250,1,2,2,2,2,2050,2233,1,2050,1,2,2,2,2,2,3,1,1,2
2,3,2,1,2,2004,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,421500,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,2,2,2,2,2010,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,160000,176,168,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2009,2,2,1,1,1,1,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,1,150,100,120,2,2,2,1,8,0,63,60,250,1,2,2,2,2,2058,2058,1,2058,2,2,2,2,2,2,1,3,3,2
1,3,1,2,2,2000,1,2,1,2,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,180,85,109,2,2,2,1,9,109009,106,101,250,1,2,2,2,2,1770,1879,1,1770,2,2,2,2,2,2,3,1,3,2
2,2,1,2,2,1996,2,2,2,2,2,2,2,2,3,2,1,2,4,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,230761,250,242,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,5,2,2,2,1991,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,100,100,100,2,2,2,1,10,482000,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,2,3,2
1,2,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,100,100,120,2,2,2,1,10,115000,126,120,250,1,2,2,2,2,1750,1400,1,1750,2,2,2,2,2,2,3,3,3,2
1,2,2,2,2,2007,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,1,150,100,120,2,2,2,1,2,20000,22,21,115,2,2,2,2,2,1200,1200,1,1200,2,2,2,2,2,2,1,3,3,1
1,2,2,2,2,2018,2,2,2,2,2,2,2,1,1,1,2,2,5,1,2,1,2,2,2,2,4,2,2,2,2,2,1,1,1,2,2,2,2,700,500,550,2,2,2,1,10,40000,44,42,231,1,2,2,2,2,950,1500,1,950,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,150,100,120,2,2,2,1,10,60000,75,72,250,1,2,2,2,2,2050,1400,1,2050,2,2,2,2,2,2,2,3,3,2
1,7,2,1,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,200,100,120,2,2,2,1,1,48612,34,33,121,1,1,2,2,2,2900,1400,1,2900,2,2,2,2,2,2,1,2,2,2
1,1,2,2,2,1989,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,3,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,100,45,59,2,2,2,1,8,0,63,60,250,1,2,2,2,2,2200,2259,1,2200,2,2,2,2,2,2,1,3,3,2
1,1,1,2,2,2010,1,1,1,1,1,1,1,2,2,1,1,2,5,1,2,2,2,2,2,2,3,2,1,2,2,1,2,1,2,2,2,2,2,50,40,43,2,2,2,1,1,15200,19,18,122,1,1,1,2,2,350,393,1,350,2,2,2,2,2,2,4,3,3,2
1,1,2,2,2,2019,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,2,2,2,0,1,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,20000,25,24,149,1,2,2,2,2,5600,5600,1,5600,2,2,2,2,2,2,1,3,3,2
1,2,2,2,2,2005,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,2,1,1,3,2,2,2,2,2,1,2,1,2,2,2,2,34,68,60,2,2,2,1,10,281654,250,250,250,1,2,2,2,1,1046,1106,1,1046,2,2,1,1,1,1,3,3,3,2
1,1,1,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,100,0,0,1,1,1,2,2,2,3600,3600,2,1375,2,2,2,2,2,2,1,3,3,2
1,4,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,80000,70,67,250,1,2,2,2,2,650,650,1,650,2,2,2,2,2,2,3,3,3,2
2,2,2,2,2,2019,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,400,300,475,2,2,2,1,10,140000,154,147,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
